frame,track_id,class_id,class_name,conf,x1,y1,x2,y2
101,103,0,person,0.5882916450500488,554,335,613,421
101,107,2,car,0.39324626326560974,1029,343,1087,402
101,75,0,person,0.499519407749176,325,341,373,404
102,17,2,car,0.894461989402771,1144,336,1600,890
102,82,2,car,0.9244031310081482,169,381,666,707
102,89,2,car,0.8549895882606506,0,624,215,958
102,103,0,person,0.647038459777832,549,337,612,425
102,107,2,car,0.3332221210002899,1035,339,1110,403
102,75,0,person,0.46256300806999207,323,343,372,407
103,17,2,car,0.8835220336914062,1150,338,1600,937
103,82,2,car,0.9278391599655151,149,386,661,723
103,89,2,car,0.8759289979934692,0,639,186,975
103,103,0,person,0.5632908344268799,546,335,606,430
103,107,2,car,0.5164392590522766,1038,338,1107,399
103,75,0,person,0.5224951505661011,316,345,363,408
104,17,2,car,0.8659037351608276,1151,339,1600,985
104,82,2,car,0.9159687161445618,124,390,649,740
104,89,2,car,0.8413729667663574,0,651,156,987
104,103,0,person,0.38817405700683594,530,343,595,439
104,107,2,car,0.5632012486457825,1035,340,1098,399
104,75,0,person,0.5498871207237244,303,348,353,410
105,17,2,car,0.9019070863723755,1145,339,1597,1038
105,82,2,car,0.9158889055252075,91,393,628,757
105,89,2,car,0.5794409513473511,0,659,116,994
105,107,2,car,0.5769259929656982,1026,341,1087,401
105,75,0,person,0.6135468482971191,283,350,332,410
106,17,2,car,0.9019989371299744,1133,340,1594,1074
106,82,2,car,0.9353883862495422,53,396,602,774
106,107,2,car,0.45276933908462524,1009,340,1070,400
106,75,0,person,0.611426591873169,255,350,305,413
106,103,0,person,0.5372139811515808,469,348,547,444
107,17,2,car,0.9240856170654297,1115,344,1591,1114
107,82,2,car,0.9478561878204346,8,399,572,796
107,107,2,car,0.4871966242790222,991,342,1055,404
107,75,0,person,0.4736326336860657,228,352,276,417
107,117,0,person,0.3935602605342865,1180,302,1228,405
107,103,0,person,0.5062655210494995,435,354,517,449
108,17,2,car,0.903570830821991,1101,347,1593,1177
108,82,2,car,0.9401464462280273,0,403,543,819
108,107,2,car,0.6009083986282349,975,343,1038,404
108,75,0,person,0.4029873013496399,200,354,246,421
108,103,0,person,0.5925750136375427,412,351,487,456
109,17,2,car,0.9138340353965759,1093,351,1594,1200
109,82,2,car,0.924644410610199,0,410,516,845
109,107,2,car,0.4736487865447998,959,347,1020,408
109,75,0,person,0.5497166514396667,172,361,222,427
109,103,0,person,0.44413843750953674,397,359,459,464
109,117,0,person,0.39642512798309326,1152,299,1204,446
110,17,2,car,0.8824547529220581,1082,362,1594,1200
110,82,2,car,0.9349446892738342,0,420,489,874
110,107,2,car,0.47476425766944885,945,355,1008,415
110,75,0,person,0.5658092498779297,148,375,197,434
110,103,0,person,0.4866254925727844,369,364,431,478
111,17,2,car,0.9073244333267212,1071,376,1593,1200
111,82,2,car,0.9216590523719788,0,425,464,901
111,75,0,person,0.4413224160671234,123,377,173,441
111,103,0,person,0.6225118041038513,345,366,407,489
112,17,2,car,0.9026644825935364,1066,389,1596,1200
112,82,2,car,0.9198266267776489,0,430,437,932
112,75,0,person,0.6210558414459229,99,377,151,444
112,103,0,person,0.5743953585624695,306,368,380,498
112,107,2,car,0.40017959475517273,919,374,983,432
113,17,2,car,0.8753129243850708,1046,406,1597,1200
113,82,2,car,0.8976629972457886,0,436,410,961
113,75,0,person,0.5956831574440002,76,381,129,448
113,103,0,person,0.5542746782302856,278,375,355,506
113,125,28,suitcase,0.47146520018577576,583,1047,1067,1200
113,107,2,car,0.387982040643692,908,379,971,439
114,17,2,car,0.9305647015571594,1060,414,1598,1200
114,82,2,car,0.7814401984214783,0,448,389,976
114,75,0,person,0.6260843873023987,55,385,108,454
114,103,0,person,0.7588051557540894,240,373,331,515
114,125,28,suitcase,0.4139913022518158,583,1048,1069,1200
114,107,2,car,0.4096698462963104,897,378,960,439
115,17,2,car,0.9185560345649719,1068,417,1600,1200
115,82,2,car,0.8609591126441956,0,456,369,968
115,75,0,person,0.5445546507835388,33,388,90,463
115,103,0,person,0.6881372928619385,213,369,310,524
115,117,0,person,0.55748051404953,1098,328,1153,450
116,17,2,car,0.8984532952308655,1074,426,1600,1200
116,82,2,car,0.7545698285102844,0,464,349,954
116,75,0,person,0.6097033023834229,8,390,74,472
116,103,0,person,0.7845566868782043,187,371,289,531
116,117,0,person,0.6381517648696899,1092,324,1149,464
117,17,2,car,0.7863138914108276,1024,441,1600,1200
117,82,2,car,0.7773906588554382,0,474,323,933
117,75,0,person,0.6427097320556641,0,394,51,484
117,103,0,person,0.691785991191864,163,379,264,544
117,117,0,person,0.7177361845970154,1086,323,1146,479
118,17,2,car,0.9168968796730042,1069,462,1600,1200
118,82,2,car,0.6805217266082764,0,481,302,941
118,75,0,person,0.4422707259654999,0,402,35,495
118,103,0,person,0.7576842308044434,143,386,246,560
118,117,0,person,0.7320976853370667,1084,329,1146,494
118,107,2,car,0.3039567470550537,869,378,934,446
119,17,2,car,0.909234344959259,1095,491,1600,1200
119,82,2,car,0.709226131439209,0,505,284,945
119,103,0,person,0.6377825736999512,128,406,229,580
119,117,0,person,0.6981102824211121,1081,339,1145,515
120,17,2,car,0.8964965343475342,1121,537,1600,1200
120,82,2,car,0.6959992051124573,1,507,264,937
120,103,0,person,0.7515665292739868,108,407,210,594
120,117,0,person,0.754603922367096,1085,346,1148,523
121,17,2,car,0.9067041277885437,1142,561,1600,1200
121,82,2,car,0.7578030824661255,3,520,246,929
121,103,0,person,0.7357544302940369,90,403,197,599
121,117,0,person,0.7058345675468445,1091,345,1153,522
121,107,2,car,0.35178497433662415,868,389,935,463
122,17,2,car,0.8748915195465088,1167,570,1600,1194
122,82,2,car,0.7162540555000305,3,558,229,921
122,103,0,person,0.7503157258033752,78,404,182,611
122,117,0,person,0.7492197155952454,1098,334,1161,514
123,17,2,car,0.7873146533966064,1193,601,1600,1195
123,82,2,car,0.5681594014167786,3,580,215,925
123,103,0,person,0.5895500779151917,64,408,169,624
123,117,0,person,0.7620066404342651,1107,333,1170,507
124,17,2,car,0.8386284112930298,1224,631,1600,1196
124,82,2,car,0.5258021950721741,3,598,196,927
124,103,0,person,0.5021955966949463,47,415,162,650
124,117,0,person,0.7511788606643677,1116,324,1179,496
124,107,2,car,0.311745285987854,884,381,969,451
125,17,2,car,0.8126898407936096,1252,658,1600,1196
125,82,2,car,0.5691491961479187,2,626,174,928
125,103,0,person,0.469473659992218,29,426,157,684
125,117,0,person,0.7323988676071167,1124,314,1187,495
125,107,2,car,0.33612632751464844,885,371,985,450
126,17,2,car,0.8481330871582031,1277,685,1600,1199
126,82,2,car,0.5939658880233765,0,613,145,949
126,117,0,person,0.3396057188510895,1127,317,1192,499
126,107,2,car,0.3708394467830658,884,369,979,449
127,17,2,car,0.8234309554100037,1303,717,1598,1199
127,82,3,motorcycle,0.6978943943977356,0,641,120,963
127,117,0,person,0.7509287595748901,1131,313,1196,500
127,103,0,person,0.7526847124099731,0,425,122,726
128,17,2,car,0.477444589138031,1332,755,1598,1199
128,82,3,motorcycle,0.43078485131263733,0,666,90,977
128,117,0,person,0.6703976988792419,1135,311,1202,498
128,103,0,person,0.7676072120666504,0,427,100,738
129,17,0,person,0.38609954714775085,1361,810,1598,1199
129,117,0,person,0.7594598531723022,1140,308,1208,497
129,103,0,person,0.6643939018249512,0,441,72,750
130,117,0,person,0.7618973851203918,1143,309,1211,498
130,141,3,motorcycle,0.39890187978744507,924,379,1052,469
131,117,0,person,0.7268940210342407,1148,314,1216,502
131,141,3,motorcycle,0.39931434392929077,929,382,1053,472
132,117,0,person,0.7535772323608398,1155,310,1227,499
132,141,3,motorcycle,0.4429406225681305,934,381,1064,467
133,117,0,person,0.6426554918289185,1169,310,1236,496
133,141,3,motorcycle,0.506596565246582,941,371,1075,464
134,117,0,person,0.6700895428657532,1178,299,1248,493
134,141,3,motorcycle,0.32969239354133606,947,371,1085,459
135,117,0,person,0.7084702253341675,1184,297,1255,491
135,141,3,motorcycle,0.3721034526824951,952,370,1094,461
135,147,9,traffic light,0.43163108825683594,276,249,307,320
136,117,0,person,0.7267696857452393,1188,296,1261,498
136,141,3,motorcycle,0.44045349955558777,956,366,1097,469
136,148,24,backpack,0.5223002433776855,1211,334,1253,399
137,117,0,person,0.6886039972305298,1191,296,1265,503
137,141,3,motorcycle,0.47534289956092834,961,369,1096,474
137,148,24,backpack,0.3794475495815277,1216,336,1261,400
138,117,0,person,0.722912073135376,1199,294,1272,501
138,141,3,motorcycle,0.3269532322883606,959,366,1097,474
138,148,24,backpack,0.36834952235221863,1222,337,1269,399
139,117,0,person,0.8033502101898193,1205,285,1279,494
139,141,3,motorcycle,0.42157045006752014,964,361,1109,469
139,148,24,backpack,0.5225958824157715,1229,323,1277,389
140,117,0,person,0.7344049215316772,1210,279,1287,490
140,141,3,motorcycle,0.4036714732646942,969,354,1114,469
140,148,24,backpack,0.46756696701049805,1235,314,1286,381
141,117,0,person,0.7464377880096436,1214,271,1295,484
142,117,0,person,0.7235211133956909,1220,264,1299,478
142,141,3,motorcycle,0.41648170351982117,970,344,1110,464
143,117,0,person,0.7705795764923096,1225,264,1304,485
143,141,3,motorcycle,0.4733322560787201,971,355,1116,474
143,148,24,backpack,0.3344428837299347,1246,302,1295,370
144,117,0,person,0.6453375220298767,1239,277,1313,502
144,141,3,motorcycle,0.36564555764198303,980,365,1126,484
145,117,0,person,0.6866964101791382,1250,279,1328,507
145,141,3,motorcycle,0.3799612820148468,984,356,1139,490
145,148,24,backpack,0.46151310205459595,1272,315,1322,389
146,117,0,person,0.7738001942634583,1258,278,1338,514
146,141,3,motorcycle,0.5052317976951599,991,353,1151,493
147,117,0,person,0.7719646692276001,1268,284,1345,520
147,141,3,motorcycle,0.5958384275436401,995,353,1157,498
147,148,24,backpack,0.4270910322666168,1288,327,1342,401
148,117,0,person,0.7471065521240234,1277,281,1353,522
148,141,3,motorcycle,0.410269170999527,996,358,1162,502
149,117,0,person,0.7167038917541504,1283,278,1361,521
149,141,3,motorcycle,0.4194200932979584,996,354,1164,497
150,117,0,person,0.7276198267936707,1292,279,1372,529
150,141,3,motorcycle,0.4866848886013031,1004,357,1179,506
151,117,0,person,0.6875213980674744,1297,291,1377,548
151,141,3,motorcycle,0.6486258506774902,1001,369,1175,527
152,117,0,person,0.7207716107368469,1296,306,1379,570
152,141,3,motorcycle,0.6067896485328674,994,379,1171,548
152,159,1,bicycle,0.3537328243255615,552,372,609,439
153,117,0,person,0.7499825954437256,1301,315,1384,576
153,159,1,bicycle,0.33760565519332886,542,375,599,439
154,117,0,person,0.7949872016906738,1309,316,1393,575
154,141,3,motorcycle,0.637633204460144,992,384,1181,562
155,117,0,person,0.6762754321098328,1316,312,1403,569
156,117,0,person,0.8106633424758911,1323,308,1413,568
156,141,3,motorcycle,0.6748418807983398,999,379,1195,570
157,117,0,person,0.7557550072669983,1330,304,1420,572
157,141,3,motorcycle,0.46676087379455566,1002,388,1197,579
157,159,1,bicycle,0.3925243020057678,519,377,556,440
158,117,0,person,0.7196770906448364,1335,303,1426,569
158,141,3,motorcycle,0.631517767906189,1004,389,1203,588
158,169,3,motorcycle,0.3306161165237427,906,372,1058,491
159,117,0,person,0.7060009241104126,1337,304,1433,585
159,141,3,motorcycle,0.4414089322090149,1004,385,1214,593
160,117,0,person,0.6881096363067627,1345,307,1441,580
160,141,3,motorcycle,0.4961090087890625,1008,391,1219,605
161,117,0,person,0.6300177574157715,1358,304,1453,573
161,141,3,motorcycle,0.8158378601074219,1017,396,1233,612
161,172,3,motorcycle,0.3718456029891968,965,432,1071,540
162,117,0,person,0.5170233845710754,1373,300,1471,565
162,141,3,motorcycle,0.47677499055862427,1030,401,1257,621
162,172,3,motorcycle,0.48861369490623474,981,431,1084,547
163,117,0,person,0.5802410840988159,1392,299,1496,572
163,141,3,motorcycle,0.7528316974639893,1045,404,1276,631
163,172,3,motorcycle,0.45643943548202515,1000,433,1100,551
163,169,3,motorcycle,0.365232914686203,931,364,1089,508
164,117,0,person,0.5431477427482605,1403,295,1516,594
164,141,3,motorcycle,0.3905460834503174,1048,412,1290,634
165,117,0,person,0.4090571999549866,1418,298,1526,568
165,141,3,motorcycle,0.39885300397872925,1063,422,1306,655
165,179,1,bicycle,0.5266570448875427,495,396,563,471
166,117,0,person,0.6112544536590576,1428,301,1550,597
166,141,3,motorcycle,0.5487349629402161,1062,417,1322,671
166,179,1,bicycle,0.6419855356216431,493,392,565,471
166,180,3,motorcycle,0.40413644909858704,1015,370,1204,571
166,181,1,bicycle,0.4729587435722351,493,403,536,471
166,169,3,motorcycle,0.30175063014030457,942,383,1125,527
167,117,0,person,0.5249825119972229,1442,302,1566,607
167,141,3,motorcycle,0.6819790005683899,1079,425,1340,687
167,179,1,bicycle,0.5794788599014282,493,387,564,466
167,180,3,motorcycle,0.4368821978569031,1026,376,1224,577
167,181,1,bicycle,0.5149127840995789,493,397,534,466
167,182,3,motorcycle,0.4514271914958954,946,367,1210,537
167,169,3,motorcycle,0.3265624940395355,946,385,1145,529
168,117,0,person,0.6461286544799805,1464,303,1589,617
168,141,3,motorcycle,0.685330331325531,1084,431,1362,705
168,180,3,motorcycle,0.5835888981819153,1037,367,1245,590
168,169,3,motorcycle,0.41794607043266296,954,376,1152,534
169,117,0,person,0.5174008011817932,1485,303,1600,627
169,141,3,motorcycle,0.6264213919639587,1094,419,1391,723
169,180,3,motorcycle,0.49706757068634033,1047,371,1256,601
169,169,3,motorcycle,0.33250823616981506,967,390,1145,539
169,182,3,motorcycle,0.302690327167511,971,365,1249,549
170,117,0,person,0.45034825801849365,1512,305,1600,643
170,141,3,motorcycle,0.694542646408081,1105,433,1413,750
170,180,3,motorcycle,0.6273583769798279,1058,393,1276,615
170,169,3,motorcycle,0.4045715928077698,974,391,1167,551
170,182,3,motorcycle,0.33375051617622375,977,378,1252,557
170,181,1,bicycle,0.3219224810600281,495,394,551,475
171,117,0,person,0.3476080298423767,1529,303,1600,666
171,141,3,motorcycle,0.7100564241409302,1118,444,1439,775
171,180,3,motorcycle,0.6513403058052063,1062,379,1291,628
171,169,3,motorcycle,0.3470255732536316,976,394,1174,560
171,182,3,motorcycle,0.33853086829185486,981,375,1280,582
171,185,3,motorcycle,0.5480307340621948,970,367,1107,460
171,186,0,person,0.41446396708488464,1530,299,1600,495
171,179,1,bicycle,0.3330824077129364,489,393,568,480
172,117,0,person,0.44812673330307007,1541,299,1600,679
172,141,3,motorcycle,0.664839506149292,1116,434,1462,794
172,180,3,motorcycle,0.7161344885826111,1062,391,1303,638
172,185,3,motorcycle,0.48023441433906555,968,365,1102,460
172,179,1,bicycle,0.44594788551330566,479,385,559,475
172,181,1,bicycle,0.45486658811569214,479,403,528,476
173,141,3,motorcycle,0.6169368028640747,1128,436,1484,821
173,180,3,motorcycle,0.6632140874862671,1060,407,1320,647
173,185,3,motorcycle,0.47434279322624207,960,369,1098,461
173,179,1,bicycle,0.3738417327404022,464,384,547,476
173,169,3,motorcycle,0.490952730178833,971,395,1172,569
173,186,0,person,0.3794795572757721,1549,298,1599,492
174,141,3,motorcycle,0.7017305493354797,1118,443,1503,846
174,180,3,motorcycle,0.5747430920600891,1061,401,1325,655
174,185,3,motorcycle,0.5288326740264893,955,362,1089,458
174,179,1,bicycle,0.5166583061218262,448,388,530,478
174,169,3,motorcycle,0.469984769821167,966,386,1171,575
174,186,0,person,0.38812148571014404,1561,298,1599,510
174,117,0,person,0.34959372878074646,1560,299,1600,698
175,141,3,motorcycle,0.6792637705802917,1124,438,1530,872
175,180,3,motorcycle,0.5580921769142151,1068,421,1322,664
175,185,3,motorcycle,0.4096473157405853,952,355,1081,454
175,179,1,bicycle,0.5248810648918152,436,383,525,477
175,169,3,motorcycle,0.4013745188713074,967,393,1177,579
176,141,3,motorcycle,0.7270675897598267,1126,445,1547,905
176,180,3,motorcycle,0.6688781976699829,1072,384,1347,680
176,185,3,motorcycle,0.4071362614631653,946,359,1077,457
176,179,1,bicycle,0.4183894991874695,420,385,517,483
176,169,3,motorcycle,0.3302185535430908,965,402,1205,587
177,141,3,motorcycle,0.614380955696106,1137,436,1571,941
177,180,3,motorcycle,0.6850658655166626,1070,369,1345,695
177,185,3,motorcycle,0.5475268363952637,941,363,1075,461
177,179,1,bicycle,0.5308747887611389,407,389,507,490
178,141,3,motorcycle,0.7106146812438965,1153,449,1595,984
178,180,3,motorcycle,0.6714834570884705,1078,376,1361,714
178,185,3,motorcycle,0.5412359237670898,936,364,1078,466
178,179,1,bicycle,0.35716867446899414,394,397,491,496
178,181,1,bicycle,0.5064444541931152,393,430,448,500
178,169,3,motorcycle,0.3400723338127136,953,399,1188,607
179,141,3,motorcycle,0.6898738741874695,1167,482,1600,1031
179,180,3,motorcycle,0.6316414475440979,1091,400,1365,736
179,185,3,motorcycle,0.5133472084999084,936,361,1075,471
179,179,1,bicycle,0.4003767967224121,381,398,483,500
179,169,3,motorcycle,0.46873509883880615,956,433,1221,619
180,141,3,motorcycle,0.7111189365386963,1189,535,1600,1102
180,180,3,motorcycle,0.6119944453239441,1103,390,1396,767
180,185,3,motorcycle,0.6073344349861145,938,363,1081,480
180,181,1,bicycle,0.3670336604118347,374,437,427,506
181,141,3,motorcycle,0.41511255502700806,1204,581,1600,1181
181,180,3,motorcycle,0.5615618228912354,1119,441,1406,813
181,185,3,motorcycle,0.704330563545227,937,382,1084,497
181,181,1,bicycle,0.4150029122829437,365,446,428,518
181,179,1,bicycle,0.5212804675102234,363,409,470,518
181,169,3,motorcycle,0.521990954875946,959,465,1257,670
182,141,3,motorcycle,0.4610457718372345,1221,595,1600,1200
182,180,3,motorcycle,0.6637069582939148,1128,437,1428,853
182,185,3,motorcycle,0.6384610533714294,935,400,1086,518
182,179,1,bicycle,0.7126779556274414,350,424,460,534
182,182,3,motorcycle,0.3659394383430481,959,437,1301,698
183,141,3,motorcycle,0.4480331540107727,1243,596,1600,1200
183,180,3,motorcycle,0.4408392310142517,1141,423,1445,872
183,185,3,motorcycle,0.6134637594223022,933,396,1087,519
183,179,1,bicycle,0.7057669758796692,338,426,449,534
183,182,3,motorcycle,0.4237803816795349,955,441,1253,706
184,180,3,motorcycle,0.38094475865364075,1164,420,1466,887
184,185,3,motorcycle,0.4353815019130707,932,372,1088,507
184,179,1,bicycle,0.6260908246040344,326,412,440,528
184,182,3,motorcycle,0.33975163102149963,968,435,1245,708
184,198,3,motorcycle,0.45175689458847046,1273,406,1471,762
184,199,3,motorcycle,0.5219828486442566,1169,525,1395,889
184,169,3,motorcycle,0.40755173563957214,972,509,1184,710
185,185,3,motorcycle,0.5940631628036499,936,388,1094,515
185,179,1,bicycle,0.4216387867927551,317,417,433,535
185,182,3,motorcycle,0.43503376841545105,977,422,1278,732
185,199,3,motorcycle,0.42879509925842285,1198,548,1421,932
185,169,3,motorcycle,0.7368677854537964,978,522,1182,735
186,185,3,motorcycle,0.7765054106712341,942,398,1105,524
186,179,1,bicycle,0.5718693137168884,310,426,429,545
186,182,3,motorcycle,0.7022761702537537,989,447,1288,757
186,180,3,motorcycle,0.7379218935966492,1225,449,1538,969
187,185,3,motorcycle,0.751516580581665,950,396,1115,523
187,179,1,bicycle,0.6547814607620239,305,421,426,541
187,182,3,motorcycle,0.7676512002944946,1011,456,1310,772
187,202,0,person,0.5535705089569092,896,354,985,478
187,203,2,car,0.3910040259361267,712,343,759,375
187,199,3,motorcycle,0.3860715329647064,1265,583,1511,1015
188,185,3,motorcycle,0.792145311832428,959,398,1126,525
188,179,1,bicycle,0.5567858219146729,300,419,425,542
188,182,3,motorcycle,0.7954614758491516,1032,446,1338,795
188,202,0,person,0.5520815253257751,903,357,993,478
188,203,2,car,0.4827938675880432,718,340,765,372
188,180,3,motorcycle,0.6071621179580688,1301,505,1597,1050
189,185,3,motorcycle,0.7025853395462036,968,401,1136,536
189,179,1,bicycle,0.6161262392997742,297,424,425,550
189,182,3,motorcycle,0.8457694053649902,1048,469,1366,826
189,202,0,person,0.4013104736804962,910,359,1000,484
189,203,2,car,0.39040765166282654,721,345,771,378
190,185,3,motorcycle,0.7808129787445068,975,400,1149,545
190,179,1,bicycle,0.5469028353691101,290,430,418,556
190,182,3,motorcycle,0.835277795791626,1064,487,1395,861
190,203,2,car,0.48316308856010437,712,348,775,382
190,199,3,motorcycle,0.6332698464393616,1381,576,1600,1177
191,185,3,motorcycle,0.770379364490509,984,396,1162,537
191,179,1,bicycle,0.3894027769565582,283,428,416,551
191,182,3,motorcycle,0.6034639477729797,1080,475,1433,875
191,202,3,motorcycle,0.31712037324905396,923,372,1022,487
192,185,3,motorcycle,0.7267259955406189,995,376,1178,523
192,179,1,bicycle,0.46525123715400696,280,413,415,544
192,182,3,motorcycle,0.7091024518013,1109,475,1465,895
192,203,2,car,0.4369243383407593,731,320,788,351
193,185,3,motorcycle,0.6333395838737488,1012,381,1195,528
193,179,1,bicycle,0.6108711957931519,280,413,419,548
193,182,3,motorcycle,0.4323393702507019,1097,466,1525,936
193,203,2,car,0.42965611815452576,741,318,798,350
193,202,0,person,0.3492629826068878,947,338,1044,470
194,185,3,motorcycle,0.8237280249595642,1026,393,1212,545
194,179,1,bicycle,0.5638365745544434,276,423,421,561
194,203,2,car,0.4670275151729584,753,325,808,358
195,185,3,motorcycle,0.7032750248908997,1038,401,1226,556
195,203,2,car,0.4160020351409912,759,329,815,361
196,185,3,motorcycle,0.5084747076034546,1048,396,1241,559
196,203,2,car,0.45125842094421387,763,329,822,359
196,211,2,car,0.4892110228538513,781,329,823,358
196,182,3,motorcycle,0.3453322947025299,1179,528,1600,1087
196,202,0,person,0.38669711351394653,971,352,1082,497
196,179,1,bicycle,0.6173964142799377,260,427,416,574
197,185,3,motorcycle,0.7531817555427551,1059,399,1256,567
197,211,2,car,0.42137429118156433,781,329,830,357
197,179,1,bicycle,0.7400181889533997,255,427,414,582
198,185,3,motorcycle,0.6279034614562988,1069,407,1270,579
198,211,2,car,0.3983094096183777,782,333,836,364
198,179,1,bicycle,0.7773227691650391,245,435,409,596
199,185,3,motorcycle,0.567354142665863,1080,392,1282,590
199,211,2,car,0.39055582880973816,772,339,838,374
199,179,1,bicycle,0.6688874363899231,235,444,408,610
199,216,1,bicycle,0.5242950916290283,578,392,628,462
200,185,3,motorcycle,0.5773509740829468,1087,389,1297,594
200,179,1,bicycle,0.5094166994094849,223,446,400,619
200,216,1,bicycle,0.4399355351924896,577,396,629,466
200,203,2,car,0.34862402081489563,779,336,839,365
201,185,3,motorcycle,0.6468397974967957,1096,398,1310,597
201,179,1,bicycle,0.6804330945014954,209,454,390,631
201,219,0,person,0.4969446659088135,1106,323,1139,391
201,203,2,car,0.3453299105167389,777,334,841,364
202,185,3,motorcycle,0.6604234576225281,1105,402,1322,608
202,179,1,bicycle,0.6046968102455139,196,464,381,644
202,219,0,person,0.5264824032783508,1109,321,1146,392
202,203,2,car,0.364347368478775,782,337,842,365
203,185,3,motorcycle,0.35909226536750793,1116,406,1335,622
203,179,1,bicycle,0.7793505787849426,183,471,374,657
203,219,0,person,0.4856094419956207,1113,327,1154,397
203,203,2,car,0.6296631097793579,778,342,846,375
203,221,0,person,0.5067655444145203,1028,318,1057,392
203,202,0,person,0.35934460163116455,1016,365,1136,534
204,179,1,bicycle,0.799071729183197,170,477,367,673
204,219,0,person,0.33258187770843506,1126,332,1161,402
204,203,2,car,0.5662199854850769,784,347,852,379
204,221,0,person,0.5180756449699402,1031,325,1060,398
204,202,0,person,0.3372442126274109,1023,372,1160,543
205,179,1,bicycle,0.8305532932281494,154,484,359,682
205,219,0,person,0.41771742701530457,1132,336,1170,407
205,203,2,car,0.599500834941864,787,349,855,379
205,221,0,person,0.4555414319038391,1036,328,1065,400
205,202,0,person,0.3650802671909332,1029,374,1165,551
205,185,3,motorcycle,0.5053122043609619,1139,419,1366,652
206,179,1,bicycle,0.7939757108688354,139,492,349,692
206,219,0,person,0.435006320476532,1143,338,1180,412
206,203,2,car,0.4804106652736664,793,350,862,380
206,221,0,person,0.3340911567211151,1041,331,1070,401
206,202,3,motorcycle,0.35761165618896484,1039,375,1214,559
206,185,3,motorcycle,0.7808079719543457,1153,426,1384,667
207,179,1,bicycle,0.8166853189468384,123,493,338,701
207,219,0,person,0.364719033241272,1150,341,1188,408
207,203,2,car,0.5206971168518066,796,350,866,382
207,221,0,person,0.5297442078590393,1047,331,1074,405
207,202,3,motorcycle,0.43301525712013245,1043,375,1239,562
207,185,3,motorcycle,0.8449486494064331,1166,442,1400,683
208,179,1,bicycle,0.7084439396858215,102,499,325,714
208,219,0,person,0.4448550343513489,1152,341,1196,412
208,203,2,car,0.5108275413513184,799,351,868,382
208,221,0,person,0.46647682785987854,1049,333,1078,407
208,202,3,motorcycle,0.5482842922210693,1047,379,1249,568
208,185,3,motorcycle,0.7432548999786377,1175,451,1415,694
208,226,2,car,0.4411895275115967,797,351,838,386
209,179,1,bicycle,0.7493599653244019,81,502,306,723
209,219,0,person,0.4705376625061035,1155,341,1200,421
209,203,2,car,0.5390951037406921,795,350,865,381
209,221,0,person,0.38091450929641724,1049,332,1077,402
209,202,3,motorcycle,0.32057690620422363,1049,384,1267,574
209,185,3,motorcycle,0.7119160294532776,1183,458,1429,706
209,228,1,bicycle,0.47384265065193176,550,428,618,505
210,179,1,bicycle,0.821220338344574,53,506,288,734
210,219,0,person,0.4817656874656677,1157,340,1202,422
210,203,2,car,0.6096010804176331,791,349,861,380
210,221,0,person,0.5654370188713074,1047,330,1074,403
210,202,3,motorcycle,0.5557413697242737,1049,386,1273,579
210,185,3,motorcycle,0.4961794316768646,1191,464,1440,717
211,179,1,bicycle,0.6901134848594666,23,513,278,746
211,219,0,person,0.3773480951786041,1157,339,1202,426
211,203,2,car,0.4997650384902954,785,349,856,383
211,221,0,person,0.4905458688735962,1042,330,1071,404
211,202,0,person,0.40614932775497437,1047,375,1223,584
211,185,3,motorcycle,0.35679978132247925,1197,473,1454,735
211,228,1,bicycle,0.546626091003418,529,428,595,510
212,179,1,bicycle,0.4215914011001587,0,523,242,762
212,219,0,person,0.3125399649143219,1150,343,1198,429
212,203,2,car,0.4686873257160187,777,353,843,388
212,221,0,person,0.5908023118972778,1031,334,1060,409
212,202,3,motorcycle,0.4175244867801666,1038,382,1263,595
212,185,3,motorcycle,0.4861457943916321,1194,479,1457,758
212,228,1,bicycle,0.34986481070518494,510,436,575,516
213,203,2,car,0.5451633930206299,752,360,824,393
213,221,0,person,0.7165632247924805,1012,340,1042,417
213,202,3,motorcycle,0.4847923219203949,1020,399,1244,610
213,185,3,motorcycle,0.6811285614967346,1182,493,1450,782
213,228,1,bicycle,0.5257483124732971,481,444,552,524
213,226,2,car,0.3822437822818756,747,363,793,395
214,203,2,car,0.4071013331413269,728,364,800,394
214,221,0,person,0.6427479982376099,989,345,1016,420
214,202,3,motorcycle,0.6523475050926208,999,397,1239,621
214,185,3,motorcycle,0.7558484077453613,1168,503,1448,797
215,203,2,car,0.5075775384902954,704,362,771,392
215,221,0,person,0.5452073216438293,960,343,989,418
215,202,3,motorcycle,0.6568594574928284,972,394,1234,627
215,185,3,motorcycle,0.8062465190887451,1154,502,1439,815
216,203,2,car,0.47055554389953613,670,359,744,390
216,221,0,person,0.6625183820724487,932,342,962,416
216,202,3,motorcycle,0.7970930337905884,946,399,1198,632
216,185,3,motorcycle,0.6245974898338318,1139,510,1448,834
216,219,0,person,0.3101039230823517,1070,349,1112,431
217,203,2,car,0.43748244643211365,644,357,720,390
217,221,0,person,0.5476605296134949,908,340,940,427
217,202,3,motorcycle,0.7252793312072754,927,393,1205,642
217,185,3,motorcycle,0.591661810874939,1133,513,1459,864
218,203,2,car,0.5918989777565002,629,356,704,388
218,221,0,person,0.6340323090553284,894,340,927,421
218,202,3,motorcycle,0.6666233539581299,917,394,1204,651
